Replicate number,Tool,Percent_sig,Dataset
Hiv_noguerajulian.1078,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1079,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1080,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1081,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1082,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1083,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1084,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1085,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1086,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1087,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1088,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1089,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1090,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1091,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1092,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1093,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1094,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1095,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1096,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1097,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1098,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1099,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1100,Wilcoxon (CLR),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1101,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1102,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1103,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1104,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1105,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1106,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1107,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1108,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1109,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1110,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1111,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1112,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1113,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1114,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1115,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1116,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1117,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1118,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1119,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1120,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1121,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1122,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1123,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1124,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1125,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1126,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1127,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1128,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1129,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1130,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1131,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1132,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1133,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1134,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1135,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1136,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1137,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1138,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1139,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1140,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1141,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1142,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1143,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1144,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1145,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1146,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1147,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1148,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1149,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1150,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1151,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1152,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1153,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1154,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1155,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1156,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1157,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1158,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1159,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1160,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1161,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1162,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1163,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1164,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1165,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1166,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1167,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1168,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1169,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1170,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1171,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1172,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1173,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1174,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1175,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1176,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1177,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1178,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1179,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1180,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1181,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1182,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1183,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1184,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1185,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1186,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1187,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1188,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1189,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1190,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1191,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1192,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1193,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1194,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1195,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1196,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1197,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1198,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1199,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1200,Wilcoxon (rare),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1201,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1202,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1203,limma voom (TMM),0.041140976,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1204,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1205,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1206,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1207,limma voom (TMM),0.020570488,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1208,limma voom (TMM),0.006856829,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1209,limma voom (TMM),0.034284147,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1210,limma voom (TMM),2.358749314,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1211,limma voom (TMM),62.17087219,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1212,limma voom (TMM),0.027427318,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1213,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1214,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1215,limma voom (TMM),0.006856829,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1216,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1217,limma voom (TMM),0.006856829,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1218,limma voom (TMM),0.781678552,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1219,limma voom (TMM),50.26741635,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1220,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1221,limma voom (TMM),92.65633571,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1222,limma voom (TMM),0.164563906,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1223,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1224,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1225,limma voom (TMM),52.27646736,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1226,limma voom (TMM),0.006856829,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1227,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1228,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1229,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1230,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1231,limma voom (TMM),65.9284147,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1232,limma voom (TMM),0.281130005,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1233,limma voom (TMM),0.054854635,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1234,limma voom (TMM),56.59626988,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1235,limma voom (TMM),89.13878223,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1236,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1237,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1238,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1239,limma voom (TMM),0.089138782,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1240,limma voom (TMM),0.089138782,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1241,limma voom (TMM),0.047997806,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1242,limma voom (TMM),0.006856829,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1243,limma voom (TMM),0.1165661,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1244,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1245,limma voom (TMM),0.006856829,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1246,limma voom (TMM),0.054854635,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1247,limma voom (TMM),4.162095447,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1248,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1249,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1250,limma voom (TMM),88.63823368,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1251,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1252,limma voom (TMM),0.205704882,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1253,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1254,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1255,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1256,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1257,limma voom (TMM),0.006856829,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1258,limma voom (TMM),29.52550741,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1259,limma voom (TMM),0.1165661,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1260,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1261,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1262,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1263,limma voom (TMM),0.006856829,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1264,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1265,limma voom (TMM),0.130279759,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1266,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1267,limma voom (TMM),0.150850247,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1268,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1269,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1270,limma voom (TMM),0.013713659,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1271,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1272,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1273,limma voom (TMM),0.041140976,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1274,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1275,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1276,limma voom (TMM),0.006856829,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1277,limma voom (TMM),0.130279759,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1278,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1279,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1280,limma voom (TMM),0.020570488,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1281,limma voom (TMM),0.020570488,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1282,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1283,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1284,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1285,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1286,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1287,limma voom (TMM),13.665661,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1288,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1289,limma voom (TMM),0.013713659,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1290,limma voom (TMM),50.50740538,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1291,limma voom (TMM),21.8527153,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1292,limma voom (TMM),78.11300055,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1293,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1294,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1295,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1296,limma voom (TMM),90.17416347,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1297,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1298,limma voom (TMM),79.89577619,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1299,limma voom (TMM),0.020570488,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1300,limma voom (TMM),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1301,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1302,limma voom (TMMwsp),0.006856829,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1303,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1304,limma voom (TMMwsp),0.034284147,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1305,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1306,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1307,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1308,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1309,limma voom (TMMwsp),93.80828305,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1310,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1311,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1312,limma voom (TMMwsp),0.006856829,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1313,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1314,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1315,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1316,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1317,limma voom (TMMwsp),0.034284147,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1318,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1319,limma voom (TMMwsp),0.006856829,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1320,limma voom (TMMwsp),92.56719693,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1321,limma voom (TMMwsp),98.24465167,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1322,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1323,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1324,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1325,limma voom (TMMwsp),0.061711465,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1326,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1327,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1328,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1329,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1330,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1331,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1332,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1333,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1334,limma voom (TMMwsp),0.006856829,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1335,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1336,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1337,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1338,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1339,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1340,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1341,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1342,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1343,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1344,limma voom (TMMwsp),0.013713659,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1345,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1346,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1347,limma voom (TMMwsp),0.082281953,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1348,limma voom (TMMwsp),0,Human - HIV (3)
  ASVs: 14584,,,
Hiv_noguerajulian.1349,limma voom (TMMwsp),0,Human - HIV (3)
